Source ID *,Question ID *,Question type *,Question *,Option A,Option B,Option C,Option D,Option E,Options F...,Correct Answer *,Correct Answer 2,Correct Answer 3,Hint 1,Hint 2,Hint 3,Hint 4,Hint 5,Hint 6+
Exercise_5_-_Youth_and_national_development,b296ae0088064d27984f92df91670ed9,single_selection,The entrepreneur is said to make profit when ……………………,Total revenue exceeds total cost,Marginal revenue equals marginal cost,There is no difference between total revenue and total cost,The product is in great demand,,,Total revenue exceeds total cost,,,,,,,,
Exercise_5_-_Youth_and_national_development,48c6dd17ed9046e1ac05e8e41f222d07,single_selection,The establishment of technical and vocational institutions in Ghana is aimed at producing manpower to ………………..,Enhance the exploitation of resources,Develop the agriculture sector of the economy,Exploit and utilize the natural resources of the country,Develop the scientific knowledge in schools,,,Exploit and utilize the natural resources of the country,,,,,,,,
Exercise_5_-_Youth_and_national_development,e942c63162754208ad2acc15683ed619,single_selection,All the following are different ways by which the youth wrongly dissipate energies except ……………,Sporting activity,Drug abuse,Prostitution,Armed robbery,,,Sporting activity,,,,,,,,
Exercise_5_-_Youth_and_national_development,3e19e472c31c4ad48789d8a8a9cd36eb,single_selection,One of the most significant functions of the entrepreneur is ………………..,Employment generation,Dividend sharing,Risk bearing,Investment promotion,,,Risk bearing,,,,,,,,
Exercise_5_-_Youth_and_national_development,cb6d0ff41dd3421182bae38b82e4eaed,single_selection,The most important aim of formal education to the society is ………………..,Acquire higher academic excellence,Acquire vocational skills,Helping the individual secure a well paid job in the community,Making the individual fit well into the community,,,Making the individual fit well into the community,,,,,,,,
Exercise_5_-_Youth_and_national_development,0f87f2dd750444d1a5bdbc9e1519a126,single_selection,The following are the characteristics of the youth except that they …………..,Manifest energy and exuberance,Desire for change,Inborn love for activity,Tend to be very conservative,,,Tend to be very conservative,,,,,,,,
Exercise_5_-_Youth_and_national_development,3115ebca018d4bf6bfa3c116a3b32b86,single_selection,All the following are functions of the entrepreneur except ……………….,Provision of capital,Managing the enterprise,Seeing to the welfare of workers,Promoting trade union activity,,,Promoting trade union activity,,,,,,,,
Exercise_5_-_Youth_and_national_development,428bc226eaf54d1da77e0d6f3153b64b,single_selection,Western education has partially failed to tackle the process of socialization in Ghana because it emphasizes ………………,Development values,Acquisition of knowledge,Character training,Attitude training,,,Acquisition of knowledge,,,,,,,,
Exercise_5_-_Youth_and_national_development,f9dea00095eb4873aa77467b8707c129,single_selection,The differences in value system of the youth and adults is termed as…………………,Social changes,Conflict gap,Generation gap,Linking gap,,,Generation gap,,,,,,,,
Exercise_5_-_Youth_and_national_development,1e72359701864a32ba1960d7f99673a5,single_selection,The most important factor in the production of goods and services is,Capital,Labour,The entrepreneur,land,,,Capital,,,,,,,,
Exercise_5_-_Youth_and_national_development,bf83ad5de99f4082909ca9045a6efd28,single_selection,"In the traditional society, education provides means for ………………..",Transmitting common culture,Obtaining jobs,Inculcating human rights,Emphasizing conservative values,,,Transmitting common culture,,,,,,,,
Exercise_5_-_Youth_and_national_development,2850a70c13e14083bade08218e32c9c7,single_selection,The value that is most important in promoting national development is ………………..,Hospitality,Patriotism,Humility,Tolerance,,,Patriotism,,,,,,,,
Exercise_5_-_Youth_and_national_development,7bd282b7c399423990be040a9d679a17,single_selection,A business enterprise can be sustained by ………….,Producing more goods,Producing high quality goods,Making large profits,Changing the selling price very often,,,Producing high quality goods,,,,,,,,
Exercise_5_-_Youth_and_national_development,d35b22e1dbce47ab882000ebd14e5639,single_selection,A result of the influence of western education on the traditional family system is the ……………,Increased tendency towards the nuclear family,Unity of the extended family members,Achievement of academic excellence by every member of the nuclear family,Generation of funds for the extended family,,,Increased tendency towards the nuclear family,,,,,,,,
Exercise_5_-_Youth_and_national_development,e7b2fa57b2f746b5a396faf4d3f37091,single_selection,"Most often, the youth are not actively involved in decision making in the society because they are………………………….",Impatient and arrogant,Not knowledgeable,Inexperienced in life,Immature to worry,,,Inexperienced in life,,,,,,,,
Exercise_5_-_Youth_and_national_development,9f19e2ca910f4eccb146e772efa23215,single_selection,The one who owns and controls a business is described as,A salesman,A broker,A partner,An entrepreneur,,,An entrepreneur,,,,,,,,
Exercise_5_-_Youth_and_national_development,23fe24600d3a43b1ae116938bab7bcd9,single_selection,Group interest is promoted and maintained through ………………,Social interest,Family solidarity,Education,A common ritual,,,Social interest,,,,,,,,
Exercise_5_-_Youth_and_national_development,b8a68baaf3fe4607aecc0590a43135e9,single_selection,"In Ghana, the contribution of the youth to national development is very minimal mainly because they…………………………",Do not have sufficient capital,Lack of the right orientation and exposure,Are marginalized,Lack self confidence,,,Lack of the right orientation and exposure,,,,,,,,
Exercise_5_-_Youth_and_national_development,f85dbf13ce594573b544b6a2b64df66f,single_selection,The efficiency of labour is mostly influenced by,Government policies,The size of the work force,The size of land per worker,Education and training,,,Education and training,,,,,,,,
Exercise_5_-_Youth_and_national_development,ecb02599efe84463b3a3f513080ab01a,single_selection,"For education to play its role of changing the society, it should be structured to meet the ……………..",Needs of the physical environment,Aims and aspirations of political parties in power,Aims and aspirations of the society,Aims and aspirations of the educated,,,Aims and aspirations of the society,,,,,,,,
Exercise_5_-_Youth_and_national_development,599382d2b59a486da45474385428abca,single_selection,All the following are negative work attitudes except,Lateness,Pilfering,Loitering,Innovations,,,Innovations,,,,,,,,
Exercise_5_-_Youth_and_national_development,66cf4cc0b5fd45e0837754fdb182a6d1,single_selection,Seeking white collar jobs in the cities by the youth is the result of ………………,Western education,Higher education,Informal education,Technical education,,,Western education,,,,,,,,
Exercise_5_-_Youth_and_national_development,14f4654eb14b49e088e56a7bda6c0402,single_selection,The term productivity can best be explained as,Measure of output per unit of input employed,Measure of profit,Process of determining how many hours a worker uses a day,Process whereby farmers are able to produce enough goods,,,Measure of output per unit of input employed,,,,,,,,
